"lat","lng","city"
27.44319,-82.50834,Bradenton
27.48418,-82.5835,Bradenton
27.43762,-82.57993,Bradenton
27.48693,-82.51404,Bradenton
27.49489,-82.6433,Bradenton
27.43897,-82.63117,Bradenton
27.44944,-82.37738,Bradenton
27.49559,-82.40528,Bradenton
27.47444,-82.68409,Cortez
27.52837,-82.7331,Anna Maria
27.48916,-82.7044,Bradenton Beach
27.58041,-82.26094,Parrish
27.57777,-82.54285,Palmetto
27.53474,-82.50699,Ellenton
26.97963,-82.33257,Englewood
26.91902,-82.30581,Englewood
27.39258,-82.63407,Longboat Key
27.19159,-82.48309,Osprey
27.26651,-82.51626,Sarasota
27.32601,-82.47239,Sarasota
27.2836,-82.47311,Sarasota
27.36934,-82.5574,Sarasota
27.36673,-82.47724,Sarasota
27.32964,-82.55874,Sarasota
27.33761,-82.51409,Sarasota
27.23049,-82.4687,Sarasota
27.31094,-82.52179,Sarasota
27.34218,-82.35177,Sarasota
27.24944,-82.37305,Sarasota
27.26237,-82.53997,Sarasota
27.40264,-82.52809,Sarasota
27.57168,-82.58923,Terra Ceia
27.37819,-82.17152,Myakka City
27.19895,-81.80304,Arcadia
27.0893,-81.9543,Fort Ogden
27.14459,-81.91775,Nocatee
27.08865,-81.9639,Arcadia
27.15203,-82.41966,Nokomis
27.0918,-82.43408,Venice
27.09099,-82.14147,North Port
27.05735,-82.24677,North Port
27.05385,-82.11161,North Port
27.08587,-82.13664,North Port
27.11494,-82.21722,North Port
27.10308,-82.33496,Venice
27.04642,-82.35595,Venice
29.05359,-82.04008,Belleview
28.9608,-82.63421,Crystal River
28.85737,-82.65152,Crystal River
29.1339,-82.52963,Dunnellon
29.06588,-82.36353,Dunnellon
28.996,-82.52383,Dunnellon
28.99535,-82.43775,Dunnellon
28.72672,-82.29134,Floral City
28.93084,-82.39122,Hernando
28.97143,-82.42414,Holder
28.74904,-82.52344,Homosassa
28.77009,-82.61201,Homosassa
29.10451,-82.68694,Inglis
28.82699,-82.25767,Inverness
28.76231,-82.37986,Inverness
28.89276,-82.33663,Inverness
28.81544,-82.48029,Lecanto
28.92869,-82.49092,Beverly Hills
29.20098,-82.08262,Ocala
29.16054,-82.12786,Ocala
29.11187,-81.99625,Ocala
29.00506,-82.18833,Ocala
29.15515,-82.21106,Ocala
29.25282,-82.16065,Ocala
29.08579,-82.19279,Ocala
29.25285,-82.10945,Ocala
29.10178,-82.09975,Ocala
29.11902,-82.30769,Ocala
29.24984,-82.27702,Ocala
28.93417,-82.08867,Oxford
28.78148,-82.61272,Homosassa
29.22584,-81.93226,Silver Springs
28.99634,-82.04665,Summerfield
29.03299,-82.734,Yankeetown
28.5892,-82.36857,Brooksville
28.50252,-82.28007,Brooksville
28.4781,-82.43322,Brooksville
28.46961,-82.59759,Spring Hill
28.57528,-82.62715,Spring Hill
28.48258,-82.5532,Spring Hill
28.4792,-82.50818,Spring Hill
28.38339,-82.50058,Spring Hill
28.56183,-82.53803,Brooksville
28.64627,-82.51324,Brooksville
28.29589,-82.46368,Land O'Lakes
28.26035,-82.52036,Land O'Lakes
28.24456,-82.42475,Land O'Lakes
28.2368,-82.73661,New Port Richey
28.24266,-82.69308,New Port Richey
28.29757,-82.62904,New Port Richey
28.21201,-82.65516,New Port Richey
28.62108,-82.26507,Nobleton
28.38926,-82.65654,Hudson
28.30176,-82.70516,Port Richey
28.3577,-82.61476,Hudson
28.05293,-82.67549,Oldsmar
28.42226,-82.67716,Aripeka
28.0903,-82.77801,Crystal Beach
28.08626,-82.76025,Palm Harbor
28.08122,-82.72779,Palm Harbor
28.09995,-82.68851,Palm Harbor
28.14445,-82.68543,Tarpon Springs
28.14971,-82.75956,Tarpon Springs
28.19228,-82.72726,Holiday
28.19042,-82.76603,Holiday
28.00927,-82.69673,Safety Harbor
28.03204,-82.78433,Dunedin
28.69367,-81.71138,Astatula
28.52724,-81.75349,Clermont
28.40406,-81.80132,Clermont
28.6242,-81.73019,Clermont
28.61764,-81.69901,Ferndale
28.86788,-81.89638,Fruitland Park
28.5376,-81.52204,Gotha
28.57883,-81.88844,Groveland
28.69638,-81.80243,Howey In The Hills
27.92236,-81.10762,Kenansville
28.30544,-81.42567,Kissimmee
28.33066,-81.35441,Kissimmee
28.2954,-81.34675,Kissimmee
28.24233,-81.4423,Kissimmee
28.31111,-81.59107,Kissimmee
28.77366,-81.88552,Leesburg
28.58684,-81.89624,Mascotte
28.58651,-81.68214,Montverde
28.19142,-81.4871,Kissimmee
28.09113,-81.43774,Kissimmee
28.55694,-81.62916,Oakland
28.57975,-81.53386,Ocoee
28.75772,-81.9152,The Villages
28.24366,-81.29412,Saint Cloud
28.26647,-81.11908,Saint Cloud
28.16534,-81.27273,Saint Cloud
28.14695,-80.99968,Saint Cloud
28.84516,-82.06065,Wildwood
28.48161,-81.55501,Windermere
28.48309,-81.62833,Winter Garden
28.88542,-81.79678,Leesburg
28.73517,-81.81813,Yalaha
27.45219,-80.55213,Fort Pierce
27.50456,-80.36106,Fort Pierce
27.44903,-80.37633,Fort Pierce
27.4668,-80.30417,Fort Pierce
27.44341,-80.32969,Fort Pierce
27.52268,-80.41783,Fort Pierce
27.2969,-80.29748,Port Saint Lucie
27.24938,-80.38137,Port Saint Lucie
27.07969,-80.50074,Indiantown
27.28399,-80.24252,Jensen Beach
27.48016,-80.90926,Okeechobee
27.15062,-80.91371,Okeechobee
27.39329,-80.37163,Fort Pierce
27.37669,-80.31082,Fort Pierce
27.32295,-80.35052,Port Saint Lucie
27.24784,-80.33456,Port Saint Lucie
27.32804,-80.40524,Port Saint Lucie
27.28637,-80.50953,Port Saint Lucie
27.13623,-80.35655,Palm City
27.19954,-80.2557,Stuart
27.20071,-80.19644,Stuart
27.05085,-80.27268,Stuart
33.60369,-86.49333,Moody
33.59215,-86.99833,Adamsville
33.43159,-87.19961,Adger
33.21751,-86.79307,Alabaster
32.91433,-85.93816,Alexander City
33.90166,-86.51785,Allgood
33.36097,-86.25909,Alpine
34.32545,-86.5033,Arab
34.29828,-86.63496,Baileyton
33.40502,-86.95436,Bessemer
33.33107,-86.95959,Bessemer
33.46674,-87.08891,Bessemer
34.10256,-86.5455,Blountsville
33.26321,-86.33408,Bon Air
33.94517,-87.02904,Bremen
32.9016,-87.26948,Brent
33.04423,-86.97149,Brierfield
33.64095,-86.91601,Brookside
33.10487,-86.72958,Calera
32.93297,-87.12542,Centreville
33.30926,-86.66028,Chelsea
33.26859,-86.36324,Childersburg
32.81127,-86.67249,Clanton
32.923,-86.54127,Clanton
33.95674,-86.59904,Cleveland
33.20457,-86.61523,Columbiana
33.59228,-86.40771,Cook Springs
34.05495,-87.06527,Crane Hill
33.50417,-86.32693,Cropwell
34.1542,-86.75932,Cullman
34.13788,-86.95876,Cullman
34.23082,-86.73265,Cullman
33.55768,-86.92822,Docena
33.47529,-86.9469,Dolomite
33.72862,-87.02775,Dora
33.8221,-87.00765,Empire
33.47474,-86.91964,Fairfield
33.60933,-86.83174,Fultondale
34.01394,-86.74443,Garden City
33.70376,-86.84286,Gardendale
33.08985,-86.06057,Goodwater
33.65377,-86.98051,Graysville
33.22235,-87.12415,Green Pond
34.01984,-86.83108,Hanceville
33.32279,-86.44116,Harpersville
33.94118,-86.75261,Hayden
33.25508,-86.91894,Helena
33.1563,-86.15456,Hollins
34.19718,-86.5931,Holly Pond
32.97975,-86.73584,Jemison
34.30556,-86.58252,Joppa
32.9426,-86.07457,Kellyton
33.78344,-86.78963,Kimberly
33.52057,-86.56127,Leeds
33.62141,-86.10849,Lincoln
33.89871,-86.62526,Locust Fork
34.12779,-87.04626,Logan
33.28309,-87.09002,McCalla
33.69374,-86.47248,Margaret
33.22274,-86.86739,Alabaster
33.12133,-86.89605,Montevallo
33.73167,-86.76819,Morris
33.67085,-86.89678,Mount Olive
33.53916,-87.05212,Mulga
33.63809,-86.77864,New Castle
33.66777,-86.42064,Odenville
33.9397,-86.454,Oneonta
33.31368,-86.76194,Pelham
33.62567,-86.29594,Pell City
33.73071,-86.65385,Pinson
33.49118,-86.97581,Pleasant Grove
33.54738,-86.34596,Pell City
33.63235,-87.13313,Quinton
33.72062,-86.19965,Ragland
33.81969,-86.59878,Remlap
33.61814,-86.1991,Riverside
32.87877,-86.28965,Rockford
33.08797,-86.55369,Shelby
33.79275,-86.43258,Springville
33.41233,-86.53164,Sterrett
33.75643,-87.04556,Sumiton
33.24378,-86.20709,Sycamore
33.18581,-86.24454,Sylacauga
33.108,-86.36704,Sylacauga
33.36898,-86.1005,Talladega
32.87823,-86.74636,Thorsby
33.84389,-86.69788,Trafford
33.65284,-86.56337,Trussville
34.43731,-86.51673,Union Grove
33.4817,-86.50221,Vandiver
33.42003,-86.39993,Vincent
34.27004,-86.96847,Vinemont
33.82388,-86.83987,Warrior
33.62647,-86.87999,Watson
33.00675,-86.35706,Weogufka
33.1152,-87.13931,West Blocton
33.34903,-86.53871,Westover
33.25699,-86.51442,Wilsonville
33.18326,-87.17322,Woodstock
33.51847,-86.80999,Birmingham
33.52203,-86.84067,Birmingham
33.49509,-86.8084,Birmingham
33.57024,-86.71328,Birmingham
33.5682,-86.8223,Birmingham
33.49717,-86.87909,Birmingham
33.46507,-86.81107,Birmingham
33.5431,-86.6661,Birmingham
33.45262,-86.87046,Birmingham
33.54765,-86.75272,Birmingham
33.50659,-86.74241,Birmingham
33.57322,-86.89081,Birmingham
33.64911,-86.70435,Birmingham
33.41995,-86.78746,Birmingham
33.60711,-86.7613,Birmingham
33.50771,-86.89388,Birmingham
33.4497,-86.89901,Birmingham
33.52378,-86.76994,Birmingham
33.48777,-86.73605,Birmingham
33.52965,-86.94518,Birmingham
33.39823,-86.84421,Birmingham
33.45606,-86.92165,Birmingham
33.46434,-86.79399,Birmingham
33.50916,-86.80132,Birmingham
33.54005,-86.80382,Birmingham
33.61723,-86.65008,Birmingham
33.42371,-86.67073,Birmingham
33.44185,-86.74055,Birmingham
33.35205,-86.8267,Birmingham
33.50657,-86.80316,Birmingham
33.51375,-86.85282,Birmingham
33.179,-87.61586,Tuscaloosa
33.21661,-87.48655,Tuscaloosa
33.12087,-87.55082,Tuscaloosa
33.33194,-87.4683,Tuscaloosa
32.85616,-87.73114,Akron
33.06016,-88.20159,Aliceville
32.76538,-88.01908,Boligee
33.33474,-87.30387,Brookwood
33.21642,-87.74833,Buhl
33.25701,-88.15716,Carrollton
33.28349,-87.6854,Coker
33.16176,-87.387,Cottondale
33.05651,-87.43515,Duncanville
33.29891,-87.77229,Echola
33.3814,-87.79713,Elrod
32.79337,-88.3003,Emelle
32.71882,-88.19452,Epes
33.41749,-88.21158,Ethelsville
32.93389,-87.94183,Eutaw
33.0563,-87.68687,Fosters
32.78369,-88.14383,Gainesville
33.25904,-87.91554,Gordo
33.01447,-87.80578,Knoxville
32.56801,-88.09894,Livingston
33.27236,-87.58481,Northport
32.93679,-87.57226,Moundville
33.42792,-87.5854,Northport
33.2271,-87.60464,Northport
32.96304,-88.23121,Panola
33.09794,-87.80734,Ralph
33.39852,-88.03934,Reform
33.21426,-87.54782,Tuscaloosa
33.21607,-87.24546,Vance
32.93665,-88.09774,West Greene
33.82145,-87.29544,Jasper
33.93664,-87.30147,Jasper
33.89311,-87.16672,Jasper
34.23066,-87.18374,Addison
34.07936,-87.1801,Arley
33.7083,-87.68161,Bankston
34.21219,-87.75197,Bear Creek
33.95392,-88.02022,Beaverton
33.6421,-87.93147,Belk
33.60555,-87.54763,Berry
34.06263,-87.75251,Brilliant
33.83474,-87.55001,Carbon Hill
33.74249,-87.16534,Cordova
34.07311,-88.14266,Detroit
34.12471,-87.38794,Double Springs
33.89745,-87.65593,Eldridge
33.66829,-87.82309,Fayette
33.91166,-87.73537,Glen Allen
33.99678,-87.90149,Guin
34.25733,-87.84306,Hackleburg
34.23555,-87.56309,Haleyville
34.16532,-87.99466,Hamilton
34.35153,-87.94672,Hodges
34.20672,-87.29447,Houston
33.90137,-87.54999,Kansas
33.5683,-87.95757,Kennedy
34.04521,-87.57716,Lynn
33.582,-88.1315,Millport
34.09175,-87.59931,Natural Bridge
33.982,-87.46638,Nauvoo
33.63069,-87.34441,Oakman
33.7011,-87.27331,Parrish
34.35789,-87.71267,Phil Campbell
34.48577,-88.09536,Red Bay
33.82161,-87.08692,Sipsey
34.41868,-87.82008,Spruce Pine
33.87332,-88.13837,Sulligent
33.80071,-87.4521,Townley
33.74315,-88.09672,Vernon
34.35721,-88.07328,Vina
33.92222,-87.7813,Winfield
34.60616,-87.00795,Decatur
34.53712,-86.96717,Decatur
34.95361,-87.23714,Anderson
34.76554,-87.08418,Athens
34.82336,-86.88001,Athens
34.86433,-87.08457,Athens
34.66229,-86.87596,Belle Mina
34.7382,-88.01889,Cherokee
34.64334,-87.30552,Courtland
34.38606,-87.14545,Danville
34.93141,-86.99086,Elkmont
34.34967,-86.7239,Eva
34.34491,-86.89535,Falkville
34.82526,-87.66018,Florence
34.80763,-87.68043,Florence
34.87586,-87.79645,Florence
34.92306,-87.60738,Florence
34.4414,-86.94315,Hartselle
34.66882,-87.20707,Hillsboro
34.89605,-87.4936,Killen
34.66988,-87.53165,Leighton
34.96539,-87.11933,Lester
34.95857,-87.38022,Lexington
34.62091,-86.87965,Mooresville
34.45176,-87.30289,Moulton
34.46254,-87.48044,Mount Hope
34.84742,-87.31137,Rogersville
34.53131,-87.86974,Russellville
34.49971,-87.62,Russellville
34.75837,-87.69847,Sheffield
34.77737,-87.56331,Muscle Shoals
34.46318,-86.72356,Somerville
34.66607,-86.95191,Tanner
34.65106,-87.40705,Town Creek
34.58601,-87.13166,Trinity
34.66343,-87.75996,Tuscumbia
34.95367,-88.02529,Waterloo
34.96914,-86.79501,Ardmore
34.95009,-85.75855,Bridgeport
34.7242,-86.47745,Brownsboro
34.61435,-85.90603,Dutton
34.94101,-86.20002,Estillfork
34.8287,-85.99868,Fackler
34.49414,-86.30497,Grant
34.71925,-86.39036,Gurley
34.82314,-86.75662,Harvest
34.95407,-86.5951,Hazel Green
34.81066,-86.27931,Hollytree
34.75593,-85.95119,Hollywood
34.51819,-86.61099,Laceys Spring
34.50676,-86.12609,Langston
34.64287,-86.82114,Madison
34.78426,-86.74419,Madison
34.71417,-86.74707,Madison
34.86856,-86.55262,Meridianville
34.54768,-86.38324,New Hope
34.914,-86.41001,New Market
34.62022,-86.46615,Owens Cross Roads
34.73102,-86.31381,Paint Rock
34.69393,-85.82423,Pisgah
34.87342,-86.27661,Princeton
34.77852,-86.10383,Scottsboro
34.59255,-86.09472,Scottsboro
34.53635,-85.99843,Section
34.89152,-85.88614,Stevenson
34.89431,-86.71282,Toney
34.7611,-86.22805,Trenton
34.5477,-86.69623,Valhermoso Springs
34.66083,-86.24338,Woodville
34.72497,-86.56304,Huntsville
34.67398,-86.55449,Huntsville
34.56476,-86.52185,Huntsville
34.70875,-86.6219,Huntsville
34.76615,-86.68324,Huntsville
34.63236,-86.65579,Huntsville
34.80183,-86.60264,Huntsville
34.79925,-86.50386,Huntsville
34.73923,-86.62985,Huntsville
34.64458,-86.75193,Huntsville
34.75318,-86.65213,Huntsville
34.04848,-85.92395,Gadsden
34.03144,-85.85703,Gadsden
34.07569,-85.98519,Gadsden
33.93667,-85.89842,Gadsden
33.93159,-86.09033,Rainbow City
33.89874,-86.02408,Gadsden
34.25273,-86.26023,Albertville
34.33713,-86.1553,Albertville
34.05322,-86.3082,Altoona
33.81058,-86.20986,Ashville
34.08952,-86.05771,Attalla
34.1433,-86.14799,Boaz
34.19105,-86.19531,Boaz
34.91796,-85.64731,Bryant
34.23968,-85.60575,Cedar Bluff
34.12515,-85.56786,Centre
34.27753,-85.86241,Collinsville
34.29916,-86.03795,Crossville
34.35812,-85.93114,Dawson
34.79696,-85.68833,Flat Rock
34.3981,-85.69698,Fort Payne
34.48095,-85.77232,Fort Payne
34.45603,-85.9466,Fyffe
33.98797,-86.24943,Gallant
34.34222,-85.5554,Gaylesville
34.36284,-86.0099,Geraldine
34.43832,-86.06655,Groveoak
34.34819,-86.32919,Guntersville
34.64239,-85.72983,Henagar
34.82994,-85.6125,Higdon
34.17719,-86.38335,Horton
34.72218,-85.64072,Ider
34.17088,-85.76746,Leesburg
34.52781,-85.56594,Mentone
34.50524,-85.84012,Rainsville
33.91557,-86.23889,Steele
34.5589,-85.79994,Sylvania
34.60858,-85.63162,Valley Head
34.06676,-86.3052,Walnut Grove
32.44651,-86.72536,Autaugaville
31.88137,-85.72802,Banks
32.63831,-86.72531,Billingsley
32.49747,-86.56416,Booth
31.58395,-86.30531,Brantley
31.66751,-85.81439,Brundidge
32.2976,-85.97959,Cecil
31.84562,-85.4255,Clayton
31.68142,-85.55411,Clio
32.49616,-86.31858,Coosada
32.61951,-86.40492,Deatsville
32.6654,-86.03312,Eclectic
32.54664,-86.33941,Elmore
32.77587,-86.13269,Equality
31.93307,-85.20968,Eufaula
31.49031,-86.38271,Dozier
32.18479,-85.92953,Fitzpatrick
31.86044,-86.85697,Forest Home
32.24944,-85.75157,Fort Davis
31.99857,-86.57179,Fort Deposit
31.66983,-86.771,Georgiana
31.62308,-86.11155,Glenwood
31.79285,-86.12415,Goshen
31.97541,-86.16063,Grady
31.79384,-86.62356,Greenville
31.40788,-86.4869,Gantt
32.28939,-85.82789,Hardaway
32.17795,-86.66972,Hayneville
31.92361,-86.32172,Highland Home
31.86655,-86.44897,Honoraville
32.1939,-86.42811,Hope Hull
31.9994,-86.33948,Lapine
32.07868,-86.52474,Letohatchee
31.79011,-85.59066,Louisville
31.76612,-86.28092,Luverne
32.68771,-86.488,Marbury
32.17935,-86.04309,Mathews
32.03514,-85.43945,Midway
32.46821,-86.35962,Millbrook
32.37464,-86.08461,Mount Meigs
32.3008,-86.08186,Pike Road
32.48216,-86.42431,Prattville
32.51134,-86.57084,Prattville
32.0905,-86.16008,Ramer
31.70534,-86.39815,Rutledge
32.38913,-85.91257,Shorter
32.53991,-85.93328,Tallassee
31.76605,-86.01206,Troy
32.70497,-86.28662,Titus
31.90663,-85.89804,Troy
31.80271,-85.95514,Troy
32.39512,-85.68672,Tuskegee
32.41911,-85.718,Tuskegee Institute
32.15745,-85.69872,Union Springs
32.74881,-86.52021,Verbena
32.61401,-86.19619,Wetumpka
32.49584,-86.13956,Wetumpka
32.38177,-86.29763,Montgomery
32.39889,-86.31593,Montgomery
32.21808,-86.28778,Montgomery
32.35264,-86.25793,Montgomery
32.38434,-86.2795,Montgomery
32.33956,-86.40602,Montgomery
32.38682,-86.24052,Montgomery
32.44899,-86.25566,Montgomery
32.33755,-86.27154,Montgomery
32.38343,-86.36,Montgomery
32.38146,-86.34172,Montgomery
32.40484,-86.24568,Montgomery
32.40688,-86.24685,Montgomery
32.27312,-86.21765,Montgomery
32.37831,-86.14627,Montgomery
32.37778,-86.29926,Montgomery
33.65082,-85.88264,Anniston
33.58205,-85.83312,Oxford
33.70037,-85.78898,Anniston
33.73225,-85.81638,Anniston
33.68196,-85.71356,Anniston
33.76564,-85.89675,Alexandria
33.22996,-85.86532,Ashland
33.18094,-85.73933,Cragford
33.04181,-85.70775,Daviston
33.47795,-85.716,Delta
33.58662,-86.00025,Eastaboga
33.7965,-85.46741,Fruithurst
33.46727,-85.36016,Graham
33.59305,-85.53817,Heflin
33.84659,-85.78662,Jacksonville
33.35338,-85.75062,Lineville
33.19513,-85.94659,Millerville
33.49469,-85.94016,Munford
33.73569,-85.38314,Muscadine
33.78215,-86.01624,Ohatchee
33.94441,-85.60454,Piedmont
33.53904,-85.37742,Ranburne
33.17687,-85.36283,Roanoke
33.12644,-85.57772,Wadley
33.7609,-85.81541,Weaver
33.31885,-85.5253,Wedowee
33.87237,-85.88645,Wellington
33.38427,-85.3891,Woodland
31.14387,-85.40321,Dothan
31.26389,-85.39213,Dothan
31.20229,-85.49798,Dothan
31.60296,-85.21229,Abbeville
31.60092,-85.68372,Ariton
31.16748,-85.23867,Ashford
31.18024,-85.79368,Bellwood
31.02141,-85.77645,Black
31.17835,-85.86496,Chancellor
31.63532,-85.38748,Clopton
31.17612,-85.95653,Coffee Springs
31.32367,-85.14931,Columbia
31.05105,-85.31765,Cottonwood
31.20558,-85.30093,Cowarts
31.25575,-85.73249,Daleville
31.42702,-86.07221,Elba
31.30743,-85.85854,Enterprise
31.05391,-85.89155,Geneva
31.05753,-85.11812,Gordon
31.1007,-85.70931,Hartford
31.3741,-85.31,Headland
31.55783,-85.9331,Jack
31.3435,-85.49669,Midland City
31.41469,-85.90596,New Brockton
31.25682,-85.61629,Newton
31.4817,-85.36208,Newville
31.46648,-85.61641,Ozark
31.35072,-85.69027,Fort Novosel
31.13175,-85.15688,Pansey
31.3208,-85.54738,Pinckard
31.52131,-85.10355,Shorterville
31.5723,-85.48956,Skipperville
31.07681,-85.54111,Slocomb
31.25213,-85.26961,Webb
31.47123,-86.94928,Evergreen
31.18092,-86.57618,Andalusia
31.32769,-86.50903,Andalusia
31.75884,-87.19731,Beatrice
31.14386,-87.076,Brewton
31.30055,-87.03888,Castleberry
31.87889,-87.45564,Coy
31.76636,-87.6614,Dickinson
31.42252,-87.34512,Excel
31.04064,-87.25885,Flomaton
31.07312,-86.36355,Florala
31.65935,-87.4651,Franklin
31.44397,-87.44982,Frisco City
31.79146,-87.72446,Fulton
31.69769,-87.80664,Grove Hill
31.19788,-86.14726,Kinston
31.34368,-87.20185,Lenox
31.01212,-86.35321,Lockhart
31.57103,-86.82556,McKenzie
31.52679,-87.30786,Monroeville
31.2795,-86.25579,Opp
31.51602,-87.55518,Perdue Hill
31.62616,-87.22861,Peterman
31.32009,-87.21967,Range
31.42664,-86.62022,Red Level
31.38511,-87.22717,Repton
31.35359,-86.54633,River Falls
31.08741,-86.05407,Samson
31.32976,-87.61125,Uriah
31.77356,-87.37553,Vredenburgh
31.6223,-87.63424,Whatley
31.04273,-86.68494,Wing
31.14498,-87.49303,Atmore
31.15674,-87.4654,Atmore
30.94978,-88.0225,Axis
30.85893,-87.74188,Bay Minette
30.4077,-88.24726,Bayou La Batre
30.31173,-87.74259,Bon Secour
31.00327,-88.01023,Bucks
31.15516,-87.99021,Calvert
31.47082,-88.27546,Chatom
30.96241,-88.18526,Chunchula
31.08296,-88.27795,Citronelle
30.37852,-88.16536,Coden
31.80868,-88.0203,Coffeeville
30.8898,-88.02329,Creola
30.61187,-87.86151,Daphne
30.69679,-87.87734,Daphne
30.25253,-88.14381,Dauphin Island
31.29279,-88.27281,Deer Park
30.41192,-87.55445,Elberta
30.48197,-87.86207,Fairhope
30.38562,-87.72514,Foley
31.65948,-88.13836,Frankville
31.3475,-88.39358,Fruitdale
31.44702,-87.66487,Gainestown
30.49084,-88.34384,Grand Bay
30.27683,-87.73867,Gulf Shores
31.22129,-87.46592,Huxford
30.47436,-88.234,Irvington
31.48767,-87.87424,Jackson
30.25278,-87.65405,Gulf Shores
31.48326,-87.97226,Leroy
30.41377,-87.44951,Lillian
31.25212,-87.74294,Little River
30.63982,-87.7504,Loxley
31.22852,-88.08658,McIntosh
30.40006,-87.77312,Magnolia Springs
31.20649,-87.97127,Malcolm
31.61606,-88.33034,Millry
