"Row_ID","Order_ID","Order_Date","Ship_Date","Ship_Mode","Customer_ID","Country/Region","City","State/Province","Postal Code","division","region","Product_ID","Product_Name","sales","units","Gross_Profit","cost","prod_margin"
4849,US-2023-138583-CHO-FUD-51000,"5/24/2023","11/17/2028",Standard Class,138583,United States,Philadelphia,Pennsylvania,,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,66.67
6007,US-2023-138478-CHO-SCR-58000,"10/21/2023","4/17/2029",Second Class,138478,United States,North Las Vegas,Nevada,,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,69.44
6008,US-2023-138478-CHO-TRI-54000,"10/21/2023","4/17/2029",Second Class,138478,United States,North Las Vegas,Nevada,,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,65.33
6012,US-2023-138478-CHO-TRI-54000,"10/21/2023","4/17/2029",Second Class,138478,United States,North Las Vegas,Nevada,,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,65.33
6824,US-2024-154466-CHO-TRI-54000,"1/1/2024","6/24/2029",First Class,154466,United States,Franklin,Wisconsin,,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33
6837,US-2024-150931-CHO-SCR-58000,"1/6/2024","7/5/2029",Standard Class,150931,United States,Tuscaloosa,Alabama,,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7,69.44
3323,US-2022-103933-CHO-SCR-58000,"9/25/2022","3/19/2028",First Class,103933,United States,New York City,New York,,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,32.4,9,22.5,9.9,69.44
3820,US-2022-159982-CHO-TRI-54000,"11/28/2022","5/26/2028",Standard Class,159982,United States,Chicago,Illinois,,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,33.75,9,22.05,11.7,65.33
3829,US-2022-159982-CHO-MIL-31000,"11/28/2022","5/26/2028",Standard Class,159982,United States,Chicago,Illinois,,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,64.92
3830,US-2022-159982-CHO-SCR-58000,"11/28/2022","5/26/2028",Standard Class,159982,United States,Chicago,Illinois,,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,69.44
3831,US-2022-159982-CHO-MIL-31000,"11/28/2022","5/26/2028",Standard Class,159982,United States,Chicago,Illinois,,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,64.92
4499,US-2023-164189-CHO-MIL-31000,"3/24/2023","9/17/2028",Standard Class,164189,United States,Gresham,Oregon,,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,64.92
5200,US-2023-117282-CHO-TRI-54000,"7/14/2023","1/7/2029",Standard Class,117282,United States,New York City,New York,,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33
5474,US-2023-127425-CHO-SCR-58000,"8/26/2023","2/20/2029",Standard Class,127425,United States,New York City,New York,,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,69.44
5478,US-2023-127425-CHO-TRI-54000,"8/26/2023","2/20/2029",Standard Class,127425,United States,New York City,New York,,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,65.33
7979,US-2024-148810-CHO-MIL-31000,"6/26/2024","12/22/2029",Standard Class,148810,United States,Miami,Florida,,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,64.92
7983,US-2024-148810-CHO-TRI-54000,"6/26/2024","12/22/2029",Standard Class,148810,United States,Miami,Florida,,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,65.33
8001,US-2024-143574-CHO-FUD-51000,"6/29/2024","12/23/2029",First Class,143574,United States,Milford,Connecticut,,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,32.4,9,21.6,10.8,66.67
8002,US-2024-143574-OTH-GUM-21000,"6/29/2024","12/23/2029",First Class,143574,United States,Milford,Connecticut,,Other,Atlantic,OTH-GUM-21000,Wonka Gum,2.5,2,1.3,1.2,52.00
8013,US-2024-143574-CHO-FUD-51000,"6/29/2024","12/23/2029",First Class,143574,United States,Milford,Connecticut,,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,66.67
8436,US-2024-161956-CHO-NUT-13000,"8/27/2024","2/19/2030",Second Class,161956,United States,Inglewood,California,,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,71.35
8437,US-2024-161956-CHO-TRI-54000,"8/27/2024","2/19/2030",Second Class,161956,United States,Inglewood,California,,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33
8441,US-2024-161956-CHO-TRI-54000,"8/27/2024","2/19/2030",Second Class,161956,United States,Inglewood,California,,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,65.33
8443,US-2024-161956-CHO-MIL-31000,"8/27/2024","2/19/2030",Second Class,161956,United States,Inglewood,California,,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,64.92
8447,US-2024-161956-CHO-NUT-13000,"8/27/2024","2/19/2030",Second Class,161956,United States,Inglewood,California,,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,71.35
8449,US-2024-161956-CHO-FUD-51000,"8/27/2024","2/19/2030",Second Class,161956,United States,Inglewood,California,,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,66.67
8451,US-2024-161956-CHO-SCR-58000,"8/27/2024","2/19/2030",Second Class,161956,United States,Inglewood,California,,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,69.44
8453,US-2024-161956-CHO-SCR-58000,"8/27/2024","2/19/2030",Second Class,161956,United States,Inglewood,California,,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,69.44
10151,US-2024-134404-CHO-NUT-13000,"12/27/2024","6/19/2030",Same Day,134404,United States,Newark,Ohio,,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,71.35
10152,US-2024-134404-CHO-FUD-51000,"12/27/2024","6/19/2030",Same Day,134404,United States,Newark,Ohio,,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,66.67
270,US-2021-100881-OTH-GUM-21000,"3/28/2021","9/22/2026",Standard Class,100881,United States,Albuquerque,New Mexico,,Other,Pacific,OTH-GUM-21000,Wonka Gum,3.75,3,1.95,1.8,52.00
2315,US-2022-104871-CHO-SCR-58000,"3/30/2022","9/24/2027",Standard Class,104871,United States,Normal,Illinois,,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,69.44
3071,US-2022-104626-CHO-MIL-31000,"9/1/2022","2/29/2028",Standard Class,104626,United States,Franklin,Massachusetts,,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,64.92
3072,US-2022-104626-CHO-FUD-51000,"9/1/2022","2/29/2028",Standard Class,104626,United States,Franklin,Massachusetts,,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,66.67
3073,US-2022-104626-CHO-FUD-51000,"9/1/2022","2/29/2028",Standard Class,104626,United States,Franklin,Massachusetts,,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,66.67
3076,US-2022-104626-CHO-TRI-54000,"9/1/2022","2/29/2028",Standard Class,104626,United States,Franklin,Massachusetts,,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,65.33
4156,US-2022-163783-CHO-SCR-58000,"12/27/2022","6/23/2028",Standard Class,163783,United States,Chicago,Illinois,,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,69.44
5905,US-2023-140158-CHO-SCR-58000,"10/4/2023","3/30/2029",Standard Class,140158,United States,Providence,Rhode Island,,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,69.44
5907,US-2023-140158-SUG-SWE-91000,"10/4/2023","3/30/2029",Standard Class,140158,United States,Providence,Rhode Island,,Sugar,Atlantic,SUG-SWE-91000,SweeTARTS,4.5,3,2.1,2.4,46.67
5908,US-2023-140158-CHO-TRI-54000,"10/4/2023","3/30/2029",Standard Class,140158,United States,Providence,Rhode Island,,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,33.75,9,22.05,11.7,65.33
6443,US-2023-160241-CHO-FUD-51000,"11/29/2023","5/26/2029",Second Class,160241,United States,Aurora,Illinois,,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,66.67
8309,US-2024-160899-CHO-MIL-31000,"8/11/2024","2/3/2030",Second Class,160899,United States,Lake Charles,Louisiana,,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,35.75,11,23.21,12.54,64.92
9400,US-2024-142671-OTH-GUM-21000,"11/10/2024","5/7/2030",Second Class,142671,United States,Hollywood,Florida,,Other,Gulf,OTH-GUM-21000,Wonka Gum,6.25,5,3.25,3.0,52.00
719,US-2021-113271-CHO-FUD-51000,"7/9/2021","1/4/2027",Standard Class,113271,United States,San Francisco,California,,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,66.67
720,US-2021-113271-CHO-FUD-51000,"7/9/2021","1/4/2027",Standard Class,113271,United States,San Francisco,California,,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,66.67
721,US-2021-113271-CHO-TRI-54000,"7/9/2021","1/4/2027",Standard Class,113271,United States,San Francisco,California,,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,65.33
725,US-2021-113271-CHO-TRI-54000,"7/9/2021","1/4/2027",Standard Class,113271,United States,San Francisco,California,,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,65.33
6901,US-2024-131954-SUG-LAF-25000,"1/21/2024","7/17/2029",Standard Class,131954,United States,Seattle,Washington,,Sugar,Pacific,SUG-LAF-25000,Laffy Taffy,1.99,1,1.24,0.75,62.31
6902,US-2024-131954-CHO-MIL-31000,"1/21/2024","7/17/2029",Standard Class,131954,United States,Seattle,Washington,,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,64.92
6905,US-2024-131954-CHO-MIL-31000,"1/21/2024","7/17/2029",Standard Class,131954,United States,Seattle,Washington,,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,64.92
6906,US-2024-131954-CHO-FUD-51000,"1/21/2024","7/17/2029",Standard Class,131954,United States,Seattle,Washington,,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2,66.67
6909,US-2024-131954-CHO-TRI-54000,"1/21/2024","7/17/2029",Standard Class,131954,United States,Seattle,Washington,,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,65.33
6912,US-2024-131954-CHO-FUD-51000,"1/21/2024","7/17/2029",Standard Class,131954,United States,Seattle,Washington,,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,66.67
7350,US-2024-144848-CHO-SCR-58000,"4/4/2024","9/26/2029",First Class,144848,United States,New York City,New York,,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,69.44
7351,US-2024-144848-OTH-LIC-15000,"4/4/2024","9/26/2029",First Class,144848,United States,New York City,New York,,Other,Atlantic,OTH-LIC-15000,Lickable Wallpaper,40.0,2,20.0,20.0,50.00
7352,US-2024-144848-CHO-SCR-58000,"4/4/2024","9/26/2029",First Class,144848,United States,New York City,New York,,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,69.44
8907,US-2024-125717-CHO-MIL-31000,"9/28/2024","3/24/2030",First Class,125717,United States,Aurora,Colorado,,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,64.92
8908,US-2024-125717-CHO-FUD-51000,"9/28/2024","3/24/2030",First Class,125717,United States,Aurora,Colorado,,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,66.67
8909,US-2024-125717-CHO-TRI-54000,"9/28/2024","3/24/2030",First Class,125717,United States,Aurora,Colorado,,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,65.33
8912,US-2024-125717-CHO-MIL-31000,"9/28/2024","3/24/2030",First Class,125717,United States,Aurora,Colorado,,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,64.92
8913,US-2024-125717-CHO-MIL-31000,"9/28/2024","3/24/2030",First Class,125717,United States,Aurora,Colorado,,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,64.92
8915,US-2024-125717-CHO-SCR-58000,"9/28/2024","3/24/2030",First Class,125717,United States,Aurora,Colorado,,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,69.44
414,US-2021-132983-CHO-SCR-58000,"4/28/2021","10/24/2026",Standard Class,132983,United States,Jamestown,New York,,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,69.44
2950,US-2022-163055-CHO-TRI-54000,"8/9/2022","2/6/2028",Standard Class,163055,United States,Detroit,Michigan,,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,65.33
2951,US-2022-163055-CHO-TRI-54000,"8/9/2022","2/6/2028",Standard Class,163055,United States,Detroit,Michigan,,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,65.33
2958,US-2022-163055-CHO-TRI-54000,"8/9/2022","2/6/2028",Standard Class,163055,United States,Detroit,Michigan,,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,65.33
2999,US-2022-130456-OTH-LIC-15000,"8/21/2022","2/16/2028",Standard Class,130456,United States,San Francisco,California,,Other,Pacific,OTH-LIC-15000,Lickable Wallpaper,120.0,6,60.0,60.0,50.00
3011,US-2022-130456-CHO-TRI-54000,"8/21/2022","2/16/2028",Standard Class,130456,United States,San Francisco,California,,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,65.33
3097,US-2022-159863-CHO-NUT-13000,"9/4/2022","2/28/2028",Second Class,159863,United States,Houston,Texas,,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,71.35
4507,US-2023-119074-CHO-FUD-51000,"3/27/2023","9/20/2028",Standard Class,119074,United States,Columbus,Georgia,,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,66.67
4508,US-2023-119074-CHO-NUT-13000,"3/27/2023","9/20/2028",Standard Class,119074,United States,Columbus,Georgia,,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,71.35
4509,US-2023-119074-CHO-SCR-58000,"3/27/2023","9/20/2028",Standard Class,119074,United States,Columbus,Georgia,,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,69.44
6432,US-2023-127243-CHO-SCR-58000,"11/28/2023","5/26/2029",Standard Class,127243,United States,Philadelphia,Pennsylvania,,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7,69.44
6436,US-2023-127243-CHO-NUT-13000,"11/28/2023","5/26/2029",Standard Class,127243,United States,Philadelphia,Pennsylvania,,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,71.35
6437,US-2023-127243-CHO-TRI-54000,"11/28/2023","5/26/2029",Standard Class,127243,United States,Philadelphia,Pennsylvania,,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,30.0,8,19.6,10.4,65.33
6438,US-2023-127243-CHO-SCR-58000,"11/28/2023","5/26/2029",Standard Class,127243,United States,Philadelphia,Pennsylvania,,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,69.44
6442,US-2023-127243-CHO-SCR-58000,"11/28/2023","5/26/2029",Standard Class,127243,United States,Philadelphia,Pennsylvania,,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,69.44
6651,US-2023-146325-CHO-TRI-54000,"12/14/2023","6/8/2029",First Class,146325,United States,San Diego,California,,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33
6658,US-2023-146325-CHO-MIL-31000,"12/14/2023","6/8/2029",First Class,146325,United States,San Diego,California,,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,32.5,10,21.1,11.4,64.92
7316,US-2024-154907-CHO-FUD-51000,"3/31/2024","9/25/2029",Standard Class,154907,United States,Amarillo,Texas,,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,66.67
9847,US-2024-134285-CHO-MIL-31000,"12/7/2024","6/4/2030",Standard Class,134285,United States,San Antonio,Texas,,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,64.92
9848,US-2024-134285-CHO-MIL-31000,"12/7/2024","6/4/2030",Standard Class,134285,United States,San Antonio,Texas,,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,64.92
4999,US-2023-138688-CHO-SCR-58000,"6/12/2023","12/6/2028",Second Class,138688,United States,Los Angeles,California,,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,69.44
5808,US-2023-106656-CHO-TRI-54000,"9/23/2023","3/18/2029",First Class,106656,United States,San Diego,California,,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33
5809,US-2023-106656-CHO-SCR-58000,"9/23/2023","3/18/2029",First Class,106656,United States,San Diego,California,,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,69.44
8017,US-2024-125745-CHO-TRI-54000,"6/30/2024","12/25/2029",Standard Class,125745,United States,Memphis,Tennessee,,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33
9804,US-2024-139773-CHO-FUD-51000,"12/4/2024","5/27/2030",Same Day,139773,United States,Philadelphia,Pennsylvania,,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,25.2,7,16.8,8.4,66.67
9940,US-2024-168389-CHO-SCR-58000,"12/11/2024","6/9/2030",Standard Class,168389,United States,Jacksonville,Florida,,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,69.44
9944,US-2024-168389-CHO-MIL-31000,"12/11/2024","6/9/2030",Standard Class,168389,United States,Jacksonville,Florida,,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,64.92
9947,US-2024-168389-CHO-SCR-58000,"12/11/2024","6/9/2030",Standard Class,168389,United States,Jacksonville,Florida,,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,69.44
9960,US-2024-168389-CHO-NUT-13000,"12/11/2024","6/9/2030",Standard Class,168389,United States,Jacksonville,Florida,,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,71.35
662,US-2021-124646-CHO-SCR-58000,"6/22/2021","12/15/2026",First Class,124646,United States,Minneapolis,Minnesota,,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,69.44
663,US-2021-124646-CHO-TRI-54000,"6/22/2021","12/15/2026",First Class,124646,United States,Minneapolis,Minnesota,,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,65.33
2556,US-2022-100251-CHO-SCR-58000,"5/17/2022","11/13/2027",Standard Class,100251,United States,Long Beach,New York,,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,36.0,10,25.0,11.0,69.44
2558,US-2022-100251-CHO-MIL-31000,"5/17/2022","11/13/2027",Standard Class,100251,United States,Long Beach,New York,,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,64.92
3616,US-2022-146486-CHO-TRI-54000,"11/9/2022","5/6/2028",Second Class,146486,United States,Oceanside,New York,,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,65.33
3621,US-2022-146486-CHO-SCR-58000,"11/9/2022","5/6/2028",Second Class,146486,United States,Oceanside,New York,,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,69.44
3622,US-2022-146486-CHO-SCR-58000,"11/9/2022","5/6/2028",Second Class,146486,United States,Oceanside,New York,,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,69.44
3623,US-2022-146486-CHO-NUT-13000,"11/9/2022","5/6/2028",Second Class,146486,United States,Oceanside,New York,,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,71.35
5664,US-2023-126102-CHO-TRI-54000,"9/10/2023","3/4/2029",Second Class,126102,United States,Los Angeles,California,,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33
7863,US-2024-152002-CHO-TRI-54000,"6/11/2024","12/2/2029",Same Day,152002,United States,Los Angeles,California,,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,65.33
9721,US-2024-145233-CHO-NUT-13000,"12/1/2024","5/28/2030",Standard Class,145233,United States,Denver,Colorado,,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,71.35
9724,US-2024-145233-CHO-SCR-58000,"12/1/2024","5/28/2030",Standard Class,145233,United States,Denver,Colorado,,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7,69.44
9741,US-2024-145233-CHO-TRI-54000,"12/1/2024","5/28/2030",Standard Class,145233,United States,Denver,Colorado,,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33
9743,US-2024-145233-CHO-SCR-58000,"12/1/2024","5/28/2030",Standard Class,145233,United States,Denver,Colorado,,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,69.44
9746,US-2024-145233-CHO-FUD-51000,"12/1/2024","5/28/2030",Standard Class,145233,United States,Denver,Colorado,,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,66.67
39,US-2021-123477-CHO-NUT-13000,"1/18/2021","7/14/2026",Second Class,123477,United States,Springfield,Oregon,,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,71.35
704,US-2021-152849-CHO-FUD-51000,"7/5/2021","1/2/2027",Standard Class,152849,United States,Knoxville,Tennessee,,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,66.67
930,US-2021-133158-CHO-FUD-51000,"8/19/2021","2/11/2027",Second Class,133158,United States,Los Angeles,California,,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,25.2,7,16.8,8.4,66.67
932,US-2021-133158-CHO-MIL-31000,"8/19/2021","2/11/2027",Second Class,133158,United States,Los Angeles,California,,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,64.92
6318,US-2023-127971-CHO-MIL-31000,"11/20/2023","5/19/2029",Standard Class,127971,United States,Houston,Texas,,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,64.92
